pid_long,_id,id,cm_id,building_typology,building_subtypology,use_class,sqft_class,year_built_class,st_num,st_name,st_name_suf,unit_num,zipcode,yr_built,land_sf,gross_area,living_area,sqft,num_floors,num_bldgs,units_res,units_com,units_mixed,ptype,ptype_list,lu,lu_list,assessor_category,assessor_description,own_occ,own_occ_list,owner_list,structure_class,structure_class_list,historic_district,landmark,flood,stormwater,census_tract_number,ct_pop_disability,ct_pop_children_under_5,ct_pop_over_65,ct_pop_low_to_no_income,ct_pop_limited_english_proficiency,ct_pop_poc,ct_pop_med_illness,ct_perc_disability,ct_perc_children_under_5,ct_perc_over_65,ct_perc_low_to_no_income,ct_perc_limited_english_proficiency,ct_perc_poc,ct_perc_med_illness,ct_hh_income_200000_or_more,ct_perc_income_200000_or_more,cashp_only,cashp_and_elec_upgrade,cashp_outdoor,dashp_only,dashp_and_elec_upgrade,dashp_outdoor,gshp_only,gshp_and_elec_upgrade,vrf_only,vrf_and_elec_upgrade,awhp_only,awhp_and_elec_upgrade,hp_recommendation_count,insulate_attic,insulate_attic_converted,ext_roof_insulation,insulate_exposed_ducts,insulate_exposed_pipes,interior_wall_insulation_blow_in,exterior_wall_insulation_at_replacement,exterior_wall_insulation,interior_wall_insulation_board,insulate_spandrel,asbestos,seal_elevator_vent_shafts,env_recommendation_count,lat,lon,MAILING_NEIGHBORHOOD,ZIP_CODE,coordinate,full_address,name
0504251000,72179,69760,,Multi-Family (7-30 units),"Multi-Family (7-30 units), Pre-1915",Residential,"< 25,000 sqft",Pre-1915,55,PARK,DR,,2215,1899,6676,19050,15240,15240,4,1,27,,,112,112,A,A,Apartment Property,Apt 7-30 Units,N,N,NADER ANTHONY M,C,C,f,t,f,f,25025010408,5,34,42,454,496,412,540.77,0.350631136,2.384291725,2.945301543,31.83730715,34.7826087,28.89200561,37.92215989,9,1.047729919,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,t,f,f,f,f,f,f,f,f,f,1,42.34301967,-71.0950726,Boston,02215,"42.3430196689853, -71.0950726016391","55 Park Dr #24, Boston, MA 02215",
0304966000,72195,30081,,Multi-Family (31-99 units),"Multi-Family (31-99 units), Pre-1915",Residential,"35,000-49,999 sqft",Pre-1915,636 630,WASHINGTON,ST,,2111,1899,8611,44011,36009,36009,4.5,1,32,,,13,13,RC,RC,Multiple Use Property,Res/Commercial Use,N,N,WASHINGTON LIBERTY LLC,C,C,f,t,f,f,25025070101,457,465,812,1253,2065,2378,2397.59,7.743137919,7.878685191,13.75804812,21.23009149,34.98813961,40.29142664,40.62334802,763,23.96356784,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,t,f,f,f,f,f,f,f,f,f,1,42.3522207,-71.06239217,Boston,02111,"42.3522207006491, -71.0623921746169","630 Washington St, Boston, MA 02111",
0401717000,72212,65638,,Multi-Family (7-30 units),"Multi-Family (7-30 units), Pre-1915",Residential,"< 25,000 sqft",Pre-1915,80,FENWAY,ST,,2115,1910,5981,23160,19285,19285,5,1,19,,,112,112,A,A,Apartment Property,Apt 7-30 Units,N,N,LDJ DEVELOPMENT LLC,C,C,f,t,f,f,25025010405,470,60,331,1191,1522,1755,2131.22,8.51140891,1.08656284,5.994204998,21.56827237,27.56247736,31.78196306,38.59507425,3,0.362756953,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,t,f,f,f,f,f,f,f,f,f,1,42.34247867,-71.0909906,Boston,02115,"42.3424786690279, -71.0909906001958","80 Fenway #41, Boston, MA 02115",
0401721000,72213,75365,,Multi-Family (31-99 units),"Multi-Family (31-99 units), Pre-1915",Residential,"25,000-34,999 sqft",Pre-1915,60,FENWAY,ST,,2115,1910,6730,33882,28256,28256,5,1,35,,,113,113,A,A,Apartment Property,Apt 31-99 Units,N,N,PIZZI SALVATORE TRSTS,C,C,f,t,f,f,25025010405,470,60,331,1191,1522,1755,2131.22,8.51140891,1.08656284,5.994204998,21.56827237,27.56247736,31.78196306,38.59507425,3,0.362756953,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,t,f,f,f,f,f,f,f,f,f,1,42.34330867,-71.0907206,Boston,02115,"42.3433086691778, -71.0907206002378","60 Fenway #53, Boston, MA 02115",
0504187000,72298,66326,,Multi-Family (31-99 units),"Multi-Family (31-99 units), 1915-1949",Residential,"25,000-34,999 sqft",1915-1949,1209,BOYLSTON,ST,,2215,1920,8630,33332,27760,27760,5,1,44,,,113,113,A,A,Apartment Property,Apt 31-99 Units,N,N,BOYLSTON STREET LLC,C,C,f,t,f,f,25025010203,398,127,250,1955,2205,1964,2149.17,7.146704974,2.280481235,4.48913629,35.10504579,39.59418208,35.2666547,38.59166816,146,4.840848806,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,t,f,f,f,f,f,f,f,f,f,1,42.34577267,-71.0946736,Boston,02215,"42.3457726695052, -71.0946736016505","1209 Boylston St #30, Boston, MA 02215",
0504258000,72487,67332,,Multi-Family (7-30 units),"Multi-Family (7-30 units), Pre-1915",Residential,"< 25,000 sqft",Pre-1915,81,PARK,DR,,2215,1910,5819,17380,13904,13904,4,1,19,,,112,112,A,A,Apartment Property,Apt 7-30 Units,N,N,EIGHTY ONE PARK DR LLC,C,C,f,t,f,f,25025010408,5,34,42,454,496,412,540.77,0.350631136,2.384291725,2.945301543,31.83730715,34.7826087,28.89200561,37.92215989,9,1.047729919,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,t,f,f,f,f,f,f,f,f,f,1,42.34237167,-71.0959216,Boston,02215,"42.3423716688677, -71.0959216018816","81 Park Dr #18, Boston, MA 02215",
1200110000,72495,92841,,Multi-Family (4-6 units),"Multi-Family (4-6 units), Pre-1915",Residential,"< 25,000 sqft",Pre-1915,132 132A,WARREN,ST,,2119,1900,1381,5070,4056,4056,4,1,5,,,111,111,R4,R4,Apartment Property,Apt 4-6 Units,N,N,RUMSEY TED,C,C,f,t,f,f,25025080300,309,373,80,938,1018,1686,629.14,17.46749576,21.08535896,4.522328999,53.02430752,57.54663652,95.30808366,35.56472583,0,0,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,t,f,f,f,f,f,f,f,f,f,1,42.32610887,-71.08304569,Roxbury,02119,"42.3261088722817, -71.0830456933326","132A-132 Warren St, Roxbury, MA 02119",
0504262000,72560,66314,,Multi-Family (7-30 units),"Multi-Family (7-30 units), Pre-1915",Residential,"< 25,000 sqft",Pre-1915,95,PARK,DR,,2215,1910,5808,18870,15096,15096,4,1,25,,,112,112,A,A,Apartment Property,Apt 7-30 Units,N,N,HEMENWAY PARK DRIVE LLC,C,C,f,t,f,f,25025010408,5,34,42,454,496,412,540.77,0.350631136,2.384291725,2.945301543,31.83730715,34.7826087,28.89200561,37.92215989,9,1.047729919,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,t,f,f,f,f,f,f,f,f,f,1,42.34223267,-71.0964596,Boston,02215,"42.3422326687823, -71.0964596019872","95 Park Dr #22, Boston, MA 02215",
1901695000,72699,35266,1901695000,Multi-Family (2 units),"Multi-Family (2 units), 1980-present",Residential,"< 25,000 sqft",1980-present,,,,,,2017,20086,6968,6968,6968,3,,2,0,0,102,"102,995",CD,"CD,CM",Residential Property,Residential Condo,Y,"N,Y","58 ELIOT STREET/108 POND,KRASNOW JORDAN P,OSATCHUK LYNDA LEE",R,R,f,t,f,f,25025120103,66,313,177,117,294,238,596.44,4.376657825,20.75596817,11.73740053,7.75862069,19.49602122,15.78249337,39.55172414,204,29.69432314,t,f,f,f,f,f,f,f,f,f,f,f,1,f,t,f,f,f,f,f,f,f,f,f,f,1,42.31347866,-71.11976061,Jamaica Plain,02130,"42.3134786629682, -71.1197606077884","58 Eliot St, Jamaica Plain, MA 02130",
1901977004,72943,86133,1901977004,Multi-Family (2 units),"Multi-Family (2 units), 1980-present",Residential,"< 25,000 sqft",1980-present,,,,,,2017,9844,4236,4236,4236,2,,2,0,0,102,"102,995",CD,"CD,CM",Residential Property,Residential Condo,N,"N,Y","470-472 JAMAICAWAY,FONTANA NICHOLAS,SERGI ADAM R",R,R,f,t,f,f,25025120400,405,740,403,1148,1551,1407,2368.06,7.042253521,12.86732742,7.007476961,19.96174578,26.96922274,24.46531038,41.17649105,475,16.70182841,t,f,f,f,f,f,f,f,f,f,f,f,1,f,t,f,f,f,f,f,f,f,f,f,f,1,42.31696431,-71.11639761,Jamaica Plain,02130,"42.3169643076657, -71.1163976079923","470-472 Jamaicaway, Jamaica Plain, MA 02130",
0401838000,73281,90782,,Convention/Assembly,,Public & Quasi-Public,,,31,EVANS,WY,,2115,,5000,0,0,,,1,,,,905,905,E,E,Exempt Ownership,Charitable Organiztn,N,N,ISABELLA STEWART GARDNER,,,f,t,f,t,25025010300,207,118,11,186,197,1480,1824.08,4.258383049,2.427484057,0.226290887,3.826373174,4.052664061,30.4464102,37.52478914,5,1.785714286,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.33774167,-71.0991856,Boston,02115,"42.3377416679211, -71.0991856028052","31 Evans Way, Boston, MA 02115",
0501157000,73352,78877,,Office,"Office, Pre-1915",Commercial,">= 100,000 sqft",Pre-1915,211 217,BERKELEY,ST,,2116,1899,17771,123417,105786,123417,6,1,,,,346,346,C,C,Commercial Property,Office Building,N,N,BEAL S MAXWELL JR,B,B,f,t,f,t,25025010702,45,86,285,187,472,320,1014.2,1.875,3.583333333,11.875,7.791666667,19.66666667,13.33333333,42.25833333,464,33.67198839,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35119867,-71.07234059,Boston,02116,"42.3511986712666, -71.0723405946355","414 Boylston St, Boston, MA 02116",
0503564500,73395,71068,,Office,,Public & Quasi-Public,,,300 P,COMMONWEALTH,AV,,2115,,37542,,,,,1,,,,902,902,E,E,Exempt Ownership,City of Boston,N,N,CITY OF BOSTON,,,t,t,f,f,25025010701,83,158,111,405,516,469,1005.53,3.349475383,6.376109766,4.479418886,16.34382567,20.82324455,18.92655367,40.57828894,280,20.48280907,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,,,,,"42.35002814168272, -71.08520144506413","300 P COMMONWEALTH AV, Boston, MA 02115",Statue of Domingo Faustino Sarmiento
0303430000,73431,95577,,Vacant,Vacant,Vacant,,, ,KNEELAND,ST,,2111,,1517609,0,0,0,,1,,,,986,986,E,E,Exempt Property Type,Vacant Land,N,N,MASSACHUSETTS DEPARTMENT OF,,,t,t,t,t,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35702169,-71.05101601,Boston,02110,"42.3570216878389, -71.0510160059875","375W Atlantic Ave, Boston, MA 02110",
0502562000,73524,70203,,,,Public & Quasi-Public,,,   ,DAVID G MUGAR,WY,,2108,,16136,0,0,,,1,,,,985,985,E,E,Exempt Property Type,Other Exempt Bldg,N,N,COMMWLTH OF MASS,,,t,t,t,f,25025020101,172,595,541,280,821,411,1781.09,4.102074887,14.1903172,12.90245648,6.677796327,19.5802528,9.802051037,42.47770093,711,26.28465804,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,,,,,"42.3557984203386, -71.07299219731486","    DAVID G MUGAR WY, Boston, MA 02108",Arthur Fiedler Footbridge
0602673120,73632,91830,,Office,"Office, 1980-present",Public & Quasi-Public,"< 25,000 sqft",1980-present,242 280,NORTHERN,AV,,2127,2010,63445,1500,1500,1500,,1,,,,901,901,E,E,Exempt Ownership,Commonwealth of Mass,N,N,MASS PORT AUTHORITY,A,A,f,t,t,t,25025060600,123,68,187,164,351,318,978.98,5.218498091,2.885023335,7.933814171,6.957997454,14.89181162,13.49172677,41.53500212,551,30.10928962,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.34864519,-71.03779092,Boston,02210,"42.3486451915714, -71.0377909245914","270 Northern Ave, Boston, MA 02210",
0303028300,73636,74166,303028300,Residential (Mixed-Use),"Residential (Mixed-Use), 1980-present",Residential (Mixed-Use),">= 100,000 sqft",1980-present,,,,,,2016,214248,200862,200862,200862,5,1,84,11,0,102,"102,357,358,992,995",CD,"CC,CD,CM,E",Residential Property,Residential Condo,N,"N,Y","ANZALONE JOANNE PREVOST TS,BERRY JAMES ,BICKERT MADELEINE M,BIHRLE RICHARD,BOZZA MARIO,BRACCIA RICHARD A,BROWN BROTHERS HARRIMAN,BURNS CHRISTIAN L,C & Z REALTY INVESTORS LLC,CADIGAB LAURIE C,CAGGIANO PAUL,CALICAPA LLC,CATALDO PAUL,CAVERLY TIMOTHY J,CHABOT PAUL L,CHABOT PAUL L TRST,CHERYL A DEL GRECO,COHEN MICHAEL S,COLLINS JOSEPH H,COMMERCIAL WHARF EAST,COMMERCIAL WHARF EAST ETAL,CORREIA DENNIS,CORSO FRANK C TS,DAVID & MICHELE CROWE,DEBENEDICTIS DANIELLE E,DUNTON PARKER,EDWARDS MICHAEL TS,FAIRNENY RICHARD A,FONDAS PETER,FRANKLIN CHURCHILL G,FREED DAVID L,FUCINI ARIANNA,GABLIN THIERRY,GAISER MELANIE A D TS,GALIPAULT PETER,GAMBONE DAVID,GETZ KENNETH A,GOULD KAREN TS,HADRIAN LLC,HAGOOD NESBITT,HILL JODI WILINSKY ,ILEEN S GLADSTONE TRUST,JAGER EDWARD GERARD,JOSEPH ERNEST JOHN TS,KA ATLANTIC AVE LLC,KATHRYN F KALOGEROU,KENNEY MARY J,KLEIN GISELE WOLF,LEO NICHOLAS A,LOBACKI JOSEPH,MAHONEY WILLIAM J,MARTYS REALTY TRUST,MAURO TIMOTHY N,MCLEAN-FOREMAN ALASDAIR,MEANEY RICHARD A,MINTZ H FERNE,MIRABITO TERESA A,MITROVIC IVAN,MORREALE VINCENT J,MUGHERINI RICHARD JR,NANCY ROYAL FAMILY TRUST,NOLAN DENISE,OLEARY MARK P,PF-64 LLC,PF-64 LLC A MASS LIMITED,PT BY THE SEA LLC,PUOPOLO ANN LOUISE,ROMANOWSKY JANICE,ROWE PETER G,SALVESEN-SYKES KAREN,SEIFER AMY D,SHAFFER RONALD SUFFERS TS,SHARPLESS GARRETT C,SHEA JOHN B TS,SHILTON WHARF RLTY LLC,SIERRA REALTY TRUST,SMITH ELLEN S,SOSEBEE KELLY SKEUSE,STRAUB ELIZABETH A TS,STUKALIN MICHAEL,SWEENY NICOLE,TAVERAS ARTHUR,TERMEER HENRICUS A,THE PROTESTANT EPISCOPAL,THOMAS C ELLIS TRUST,TILLOTSON THOMAS N,TUCKER DEBORAH E,VINCI PATRICE R,WILLIAMS CRAIG G,WOLFSON MERILEE A TS,ZOZULA ROBERT B",R,R,f,t,t,t,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,t,f,f,f,1,f,f,f,f,f,f,f,f,f,f,f,f,0,42.36200867,-71.04963059,Boston,02110,"42.3620086740458, -71.0496305878052","55 Commercial Whf E #1, Boston, MA 02110",
0903679000,73642,15282,,,,Commercial,"< 25,000 sqft",1915-1949,88,LAMBERT,AV,,2119,1930,28110,640,640,640,1,1,,,,31,31,RC,RC,Multiple Use Property,Com Multi-Use,N,N,JEFFREY VICTOR WINSTON M D,D,D,t,t,f,f,25025081400,268,314,283,791,1074,2318,1185.22,8.924408924,10.45621046,9.423909424,26.34032634,35.76423576,77.18947719,39.46786547,49,3.695324284,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.32604389,-71.09112477,Roxbury,02119,"42.3260438936368, -71.0911247749732","92R-92R-C Lambert Ave, Roxbury, MA 02119",
2203772000,73838,42708,2203772000,Multi-Family (7-30 units),"Multi-Family (7-30 units), 1980-present",Residential,"< 25,000 sqft",1980-present,,,,,,1999,35545,10222,10222,10222,2,1,10,0,0,102,"102,995",CD,"CD,CM",Residential Property,Residential Condo,Y,"N,Y","BAUM CHRISTOPHER F,BERTINI BETTE ANN,DUDANI SURRENDRA A ETAL,GUNN JULIA E,HANSCOM SUSAN M,JOHNSTON LESLIE A,LOBOVITS ALAN M,MCSWEENEY BRENDA G,OAK SQUARE CONDOMINIUM TR,OBILLO JOEL S,QUATRALE JOHN A",,,f,t,f,t,25025000301,326,280,357,379,736,690,1115.87,11.89781022,10.2189781,13.02919708,13.83211679,26.86131387,25.18248175,40.72518248,113,10.53122088,t,f,f,f,f,f,f,f,f,f,f,f,1,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35010867,-71.16880063,Brighton,02135,"42.3501086679927, -71.1688006265427","35 Nonantum St #F, Brighton, MA 02135",
1103006000,73853,14560,1103006000,Multi-Family (2 units),"Multi-Family (2 units), 1980-present",Residential,"< 25,000 sqft",1980-present,,,,,,2002,13653,4112,4112,4112,2.5,,2,0,0,102,"102,995",CD,"CD,CM",Residential Property,Residential Condo,Y,"N,Y","BROOKS HEIDI M,CRICHLOW RUDOLPH E,SEVENTEEN 19 SIGOURNEY ST",R,R,f,t,f,f,25025120301,319,812,244,627,871,2887,1822.78,6.652763295,16.93430657,5.088633994,13.07612096,18.16475495,60.20855057,38.01418144,105,5.15970516,t,f,f,f,f,f,f,f,f,f,f,f,1,f,f,f,f,f,f,f,f,f,f,f,f,0,42.30877972,-71.09968317,Jamaica Plain,02130,"42.308779724221, -71.0996831713103","17-19 Sigourney St, Jamaica Plain, MA 02130",
1902186000,73864,20368,,Office,,Public & Quasi-Public,,,   ,PERKINS,ST,,2130,,1979934,0,0,,,1,,,,902,902,E,E,Exempt Ownership,City of Boston,N,N,CITY OF BOSTON,,,f,t,f,t,25025981800,0,0,8,0,8,11,43.24,0,0,9.756097561,0,9.756097561,13.41463415,52.73170732,6,60,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.31587884,-71.11747859,Jamaica Plain,02130,"42.3158788384966, -71.1174785850374","507 Jamaicaway, Jamaica Plain, MA 02130",
0603888000,73894,98268,603888000,Multi-Family (7-30 units),"Multi-Family (7-30 units), 1980-present",Residential,"< 25,000 sqft",1980-present,,,,,,2017,33269,15535,15535,15535,3,,9,0,0,102,"102,108,995",CD,"CD,CM,CP",Residential Property,Residential Condo,Y,"N,Y","ANDERSON JAMES W,COLLINS MANSIONS CONDOMINIUM,GREEN JEFFREY,GRIFFING SEAN,HARRIS STEPHAN A,HURLEY MICHAEL,KESHIAN TIMOTHY,LANGE DOMINIQUE,PILTCH MARY,SKELLY ERIC,STRATTON MICHAEL J",C,C,f,t,f,f,25025060101,391,400,374,464,838,101,1367.33,12.1579602,12.43781095,11.62935323,14.4278607,26.05721393,3.140547264,42.5164801,319,19.20529801,t,f,f,f,f,f,f,f,f,f,f,f,1,f,f,f,f,f,f,f,f,f,f,f,f,0,42.33616867,-71.02686058,South Boston,02127,"42.3361686698595, -71.026860578831","928 E Broadway #1, South Boston, MA 02127",
0704011000,73955,66849,704011000,Multi-Family (4-6 units),"Multi-Family (4-6 units), 1980-present",Residential,"< 25,000 sqft",1980-present,,,,,,1999,55456,10336,10336,10336,3,1,6,0,0,102,"102,995",CD,"CD,CM",Residential Property,Residential Condo,N,"N,Y","ABAYNEH BETELIHEM A,ASKIA NATHANIEL T,BRUNO ANTONIO P,CASTILLO MARIA,EINHORN ROBERT,GONSALVES DENISE D,HUGHES LAMARS,JUAREZ WALTER A,KLEIN HEATHER M,NOLES ANDREA,SUMNER STREET TOWNHOUSE",,,f,t,f,f,25025091200,345,627,179,784,963,2253,1158.82,10.66790353,19.3877551,5.534941249,24.24242424,29.77736549,69.66604824,35.83240569,110,9.87432675,f,f,f,t,f,f,f,f,t,f,f,f,2,f,f,f,f,f,f,f,f,f,f,f,f,0,42.31781867,-71.06214059,Dorchester,02125,"42.3178186652448, -71.0621405893518","57 Sumner St #H, Dorchester, MA 02125",
1812032010,73993,66666,,Single-Family,"Single-Family, 1980-present",Residential,"< 25,000 sqft",1980-present,16,ROXANA,ST,,2136,2003,5078,3588,2208,2208,2,1,1,,,101,101,R1,R1,Residential Property,Single Fam Dwelling,Y,Y,KOECH CHRISTOPHER K,R,R,f,t,f,f,25025140102,529,975,546,666,1212,2702,1660.79,12.01999546,22.1540559,12.4062713,15.13292434,27.53919564,61.39513747,37.73665076,136,7.610520425,t,f,f,f,f,f,f,f,f,f,f,f,1,f,f,f,f,f,f,f,f,f,f,f,f,0,42.25159865,-71.13220061,Hyde Park,02136,"42.2515986500855, -71.1322006088127","16 Roxana St, Hyde Park, MA 02136",
1103759010,74085,24208,1103759010,Multi-Family (2 units),"Multi-Family (2 units), 1980-present",Residential,"< 25,000 sqft",1980-present,,,,,,2005,12521,3906,3906,3906,3,,2,0,0,102,"102,995",CD,"CD,CM",Residential Property,Residential Condo,Y,"N,Y","ELLMAN ADRIENNE,FORTY 4 ORCHARDHILL RD CONDO,SWEENEY MEGHAN T",R,R,f,t,f,f,25025110103,624,1264,357,1584,1941,3322,2036.89,11.42857143,23.15018315,6.538461538,29.01098901,35.54945055,60.84249084,37.30567766,183,8.108108108,t,f,f,f,f,f,f,f,f,f,f,f,1,f,f,f,f,f,f,f,f,f,f,f,f,0,42.29974566,-71.1112926,Jamaica Plain,02130,"42.299745659827, -71.1112926041567","44 Orchardhill Rd, Jamaica Plain, MA 02130",
1600086010,74154,15597,1600086010,Multi-Family (2 units),"Multi-Family (2 units), 1980-present",Residential,"< 25,000 sqft",1980-present,,,,,,2001,50846,12750,12750,12750,3,,2,0,0,102,"102,995",CD,"CD,CM",Residential Property,Residential Condo,Y,"N,Y","ANDERSON LAUREN M,BLACKTHORN GROUP LLC,HENRIQUEZ ALLISON L,LEWIS DAVID A,MILL POINTE CONDO TRUST,WAITE KATHERINE M",,,f,t,f,f,25025092101,1136,1350,590,2401,2991,4545,2240.18,17.60967292,20.92698806,9.145868858,37.21903581,46.36490467,70.45419315,34.72608898,96,4.186655037,t,f,f,f,f,f,t,f,f,f,f,f,2,f,f,f,f,f,f,f,f,f,f,f,f,0,42.30053866,-71.05229059,Dorchester,02122,"42.3005386622706, -71.0522905851187","13 Mill St, Dorchester, MA 02122",
1901914000,74221,57052,1901914000,Single-Family,"Single-Family, 1980-present",Residential,"25,000-34,999 sqft",1980-present,,,,,,2006,88007,28307,26104,26104,4,,1,0,0,102,"102,995",CD,"CD,CM",Residential Property,Residential Condo,Y,"N,Y","63 BURROUGHS STREET NOMINEE,BAROCCI MONICA,ELLIS HENRY F III,FISCHMAN LAURA B,HELEN O BRAUN TRUST,MANTILLA JOSE,RAMEY JOHN,RATLIFF AMELIE,RYAN SARAH E,WILLOWBANK CONDO TRUST",D,D,f,t,f,f,25025120103,66,313,177,117,294,238,596.44,4.376657825,20.75596817,11.73740053,7.75862069,19.49602122,15.78249337,39.55172414,204,29.69432314,t,f,f,f,f,f,t,f,f,f,f,f,2,f,f,f,f,f,f,f,f,f,f,f,f,0,42.31445866,-71.11783061,Jamaica Plain,02130,"42.3144586628272, -71.1178306074359","79 Burroughs St, Jamaica Plain, MA 02130",
1702410010,74393,90855,1702410010,Multi-Family (7-30 units),"Multi-Family (7-30 units), 1980-present",Residential,"< 25,000 sqft",1980-present,,,,,,2000,38795,17307,9927,9927,3,1,9,0,0,102,"102,995",CD,"CD,CM",Residential Property,Residential Condo,Y,"N,Y","BALINDA TILDA,BURSTON LINDA,CLAYBOURNE PARK CONDO TRUST,CONEY LAVERNE M,KEIST BRADLEY,NEWBURY NANCY,PRESIDENT ERIC,PRESIDENT ERNEST,ROSA ANTONIO S,STELLA MICHAEL",,,f,t,f,f,25025092000,762,1532,476,1816,2292,4687,1751.7,15.40950455,30.98078868,9.625884732,36.7239636,46.34984833,94.7826087,35.42366026,34,1.991798477,f,f,f,t,f,f,f,f,f,f,f,f,1,f,f,f,f,f,f,f,f,f,f,f,f,0,42.29585866,-71.07144059,Dorchester,02124,"42.2958586610234, -71.0714405911432","109 Claybourne St # 109, Dorchester, MA 02124",
1001631000,74396,93578,,Multi-Family (>= 100 units),"Multi-Family (>= 100 units), 1980-present",Residential,">= 100,000 sqft",1980-present,161,S HUNTINGTON,AV,,2115,2014,152099,256875,210500,210500,5,1,160,,,114,114,A,A,Apartment Property,Apt 100+ Units,N,N,BELL OLMSTEAD PARK LLC,D,D,f,t,f,f,25025081100,314,443,610,1578,2188,2138,1713.58,7.675384991,10.82864825,14.91077976,38.57247617,53.48325593,52.26106087,41.8865803,82,4.82069371,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.32692797,-71.11190173,Jamaica Plain,02130,"42.3269279730854, -71.1119017296362","161 S Huntington Ave #507, Jamaica Plain, MA 02130",
1704050000,74402,65486,,Supermarket,"Supermarket, 1980-present",Commercial,"50,000-99,999 sqft",1980-present,4 28,RIVER,ST,,2126,2003,101103,86016,43008,86016,1,1,,,,324,324,C,C,Commercial Property,Supermarket,N,N,TRINITY NEPONSET LLC,C,C,f,t,f,f,25025100900,507,945,478,1315,1793,3139,1544.95,12.45088409,23.20726916,11.73870334,32.29371316,44.0324165,77.08742633,37.94081532,103,6.57306956,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.2718497,-71.06999979,Mattapan,02126,"42.271849701146, -71.0699997851002","4-16 River St, Mattapan, MA 02126",
2203711010,74427,93052,,,,Residential,"50,000-99,999 sqft",1980-present,99,TREMONT,ST,,2135,2018,39682,102817,80713,80713,6,1,,,,120,120,A,A,Apartment Property,Apartment,N,N,JJTT LLC,D,D,f,t,f,f,25025000301,326,280,357,379,736,690,1115.87,11.89781022,10.2189781,13.02919708,13.83211679,26.86131387,25.18248175,40.72518248,113,10.53122088,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35127473,-71.17232749,Brighton,02135,"42.3512747283252, -71.1723274890744","99 Tremont St, Brighton, MA 02135",
2102441000,74652,90749,,Residential (Mixed-Use),"Residential (Mixed-Use), 1980-present",Residential (Mixed-Use),">= 100,000 sqft",1980-present,375,CHESTNUT HILL,AV,,2135,2018,48039,170000,170000,170000,6,1,,,,13,13,RC,RC,Multiple Use Property,Res/Commercial Use,N,N,CLEVELAND CIRCLE DEVELOPMENT,C,C,f,t,f,t,25025000502,460,98,304,1043,1347,1584,2473.17,7.29811201,1.554815167,4.823100111,16.54767571,21.37077582,25.13089005,39.23798191,141,8.183401045,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,,,,,"42.33639326485479, -71.15180209307069","375 CHESTNUT HILL AV, Boston, MA 02135",Reilly Memorial Recreation Center
